id,user_id,deck_id,type,front,back,hint,tags,is_pinned,is_archived,linked_card_ids,prerequisite_card_ids,order,created_at,updated_at
558a5373-2af4-42a9-9087-517ace73f3d6,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,How many businesses were put on trial during the Five Antis Campaign?,"450,000, of which 340,000 were found guilty of capitalist tendencies",,[],false,false,[],[],29,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
7da0b198-5747-4446-8d91-31f4fd6e9d89,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,"How many Chinese troops were mobilised in the Korean War, according to the textbook?","350,000",,[],false,false,[],[],42,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
6d034af3-4ec5-4708-af51-61c593299e4c,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,How many North Korean and Chinese soldiers were lost in total during the Korean War?,1.5 million,,[],false,false,[],[],46,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
ede6ac38-739a-41c4-aaa7-06ecee55fc38,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,How many recessive alleles are needed to express a recessive trait?,Two,,[],false,false,[],[],30,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
0e5e4736-2715-4e97-942d-cd5925c3a3c7,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,In the equation E = mcΔT what does each variable represent?,"E is heat energy in joules, m is mass in grams, c is specific heat capacity, and ΔT is the change in temperature.",,[],false,false,[],[],30,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
9e7b156d-5325-495e-a19e-6c8f80bc3331,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,In the equation q = n × L what does each variable represent?,"q is heat energy in kJ, n is the number of moles, and L is the latent heat of fusion or vaporisation in kJ/mol.",,[],false,false,[],[],42,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
b0919dba-1c64-4aac-a9c8-e638545d2680,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,In which cell compartment does RNA processing occur?,The nucleus.,,[],false,false,[],[],20,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
4928dbf3-a2ec-43aa-90d7-f8450ba5b4e1,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,In which cell compartment does transcription take place?,The nucleus.,,[],false,false,[],[],8,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
624feca2-86b0-4a87-8ecb-90b3bd8727f9,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,In which direction is mRNA read during translation?,5' to 3'.,,[],false,false,[],[],31,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
2aeaa136-35e1-4b3d-bc5e-e640a556367d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,In which direction is mRNA synthesised during transcription?,5' to 3'.,,[],false,false,[],[],9,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
4917d627-4d52-4701-96e2-f6539f296751,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,In which direction is the template strand read during transcription?,3' to 5'.,,"[""important""]",false,false,[],[],10,2026-07-13 16:15:35.957+00,2026-07-13 16:16:45.448+00
ac521000-1d19-4eb5-922c-bb276179e8fe,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,Is normal mucus production in CF a dominant or recessive trait?,Dominant,,[],false,false,[],[],29,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
5364eeb7-28f1-444a-8690-78b1075f26c4,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,List the examples of mutagens given.,"Radiation (e.g. UV rays), viruses, microorganisms, poisons, and alcohol and diet.",,[],false,false,[],[],7,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
43b5f815-5d13-44c4-aa55-752ec0ce2c73,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,List three ways a harmful mutation may cause an observable change in an organism.,"Physiology, anatomy, and behaviour.",,[],false,false,[],[],3,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
f3a56a48-aa22-40e7-ae98-97e4c33902cc,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,Name one similarity between histones and nucleosomes.,Both are components of chromatin involved in DNA packaging,,[],false,false,[],[],5,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
3da25c62-fb89-4f4e-b7d5-7d70914a463c,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,Name the three components of a nucleotide.,Sugar,,[],false,false,[],[],22,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
1a7cca73-a27c-4804-89ca-8d2b11ef3e9f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,Name the three types of RNA.,"tRNA, mRNA, rRNA",,[],false,false,[],[],38,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
87d82aa1-ce36-413a-b43a-7de05c9ed4c9,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,Name two epigenetic mechanisms that alter gene expression.,DNA methylation and histone modification,,[],false,false,[],[],52,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
4de726df-2f7a-47b0-8ffc-f9b7a87961f5,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,Name two ways bacterial chromosomes differ from eukaryotic chromosomes.,"Circular, not packaged with histones, and not contained in a nucleus",,[],false,false,[],[],19,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
411df30f-764b-4ff0-aa9f-6da3168fe63f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,Predict a consequence of a mutation in the histone-coding gene.,DNA could not be coiled/packaged properly into chromosomes,,[],false,false,[],[],48,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
14575a8f-757e-4dab-83d2-a925ec287662,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,Predict the offspring ratio from a monohybrid cross of two heterozygotes.,3 dominant : 1 recessive phenotype,,[],false,false,[],[],53,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
37fdb8e0-3c46-4c7a-af82-40d0baacb3aa,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,Role of the phosphate group in a DNA strand?,Links neighbouring sugars together,,[],false,false,[],[],25,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
0171c550-0114-40fa-9409-550df4b15529,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,Sequence the four major stages of protein synthesis in order.,"Transcription, RNA processing, translation, then post-translational modification.",,[],false,false,[],[],44,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
04dcd883-78e4-4bf6-bc40-571f7e7f057a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,Sequence: Order the Antis Campaigns and Korean War ceasefire chronologically.,Ceasefire in Korea (July 1951) → Three Antis launched (November 1951) → Five Antis launched (January 1952),,[],false,false,[],[],63,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
b130f46b-097a-422b-a030-fe9941b46a11,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,"Sequence: Order these 1950 events chronologically — Marriage Law, Agrarian Reform Law, North Korea crosses 38th Parallel, Mao decides to intervene in Korea.","Marriage Law (May) → Agrarian Reform Law (June 28) → North Korea crosses 38th Parallel (June 5)* → Mao decides to intervene (October 8) [*NB: textbook lists 38th Parallel crossing as 5 June, before the Agrarian Reform Law]",,[],false,false,[],[],62,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
8a8325b0-3b03-422a-91f3-4ad8e9f992b6,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,"Synthesis: How do Land Reform, the Marriage Law, and the Antis Campaigns collectively show Mao's method of consolidating power (1949–52)?","Mao paired popular social reforms that built genuine support (land, marriage rights) with coercive campaigns (Speak Bitterness, Three/Five Antis) that eliminated rival classes and enforced loyalty through fear",,[],false,false,[],[],74,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
a3f0b8e5-5e66-4bec-bd55-217c7dee6704,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,To what extent was the Korean War a domestic success despite its human cost?,"It boosted national morale and international standing, but cost 900,000 casualties and revealed China's reliance on, and vulnerability without, Soviet support",,[],false,false,[],[],72,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
6ed25284-01f0-4100-869f-0baf6e745614,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,"Using your own knowledge, explain why Mao decided to intervene militarily in the Korean War in October 1950.","Mao feared a hostile, U.S.-backed Korea on China's border at the Yalu River and sought to protect revolutionary legitimacy against imperialist encroachment",,[],false,false,[],[],70,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
276dedaf-fbb8-42a4-8ada-cb3723e68b6f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,"Using your own knowledge, explain why the Speak Bitterness campaigns were an effective tool of the land reform process.","They mobilised peasants emotionally and physically to seize land and eliminate landlords, embedding the CCP's authority at the local level",,[],false,false,[],[],71,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
8986095b-fe64-48d6-aa1e-2abdca6013d2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,What 3D shape does the DNA molecule twist into?,A double helix,,[],false,false,[],[],35,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
013b893b-1884-4694-b794-7824697a3532,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What are epigenetic factors?,External factors that act on DNA to permanently switch genes on or off,,[],false,false,[],[],47,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
a46167c5-a604-4787-b800-28de2c88ab85,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What are exons?,Coding sections of a gene that are joined together and exit the nucleus.,,[],false,false,[],[],22,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
b6397b56-1559-42da-9f7a-db3f5904a060,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What are introns?,Non-coding sections of a gene that are removed during RNA processing.,,[],false,false,[],[],21,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
b218d185-48ad-4735-83da-ff1bc07d8b96,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What are the four main stages of the water cycle in order?,Evaporation transpiration condensation and precipitation.,,[],false,false,[],[],2,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
1a85daee-9fcb-4b36-99e1-e37b84d9108e,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What are the main sources of potable water?,"Protected river catchments, rivers or lakes, groundwater, collected rainwater, desalinated seawater, and reservoirs.",,[],false,false,[],[],12,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
fb348ce9-c646-47d9-ac5d-3d2d1f4e13a0,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,What can conjugative plasmids transfer between bacteria?,Antibiotic resistance genes,,[],false,false,[],[],18,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
c4e363cb-fda1-4e84-a002-66b1bed209ab,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What can result from a point mutation at the protein level?,A new sequence of amino acids in the protein.,,[],false,false,[],[],18,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
6a04f983-dd76-4647-9a41-622d1c17b4f9,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What causes a peptide bond to form during translation elongation?,The alignment of adjacent amino acid-tRNA complexes at the ribosome.,,[],false,false,[],[],37,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
52b30217-665a-4ecf-bf07-7c097ef11176,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What causes the unique low-density arrangement of molecules in ice?,The geometric arrangement of water molecules held in place by hydrogen bonding.,,[],false,false,[],[],34,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
08997cac-2e23-4297-83b9-41ff9e782ea1,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What Chinese casualty figure is given for the Korean War?,"900,000 soldiers missing, wounded, or killed",,[],false,false,[],[],44,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
9eb862e9-5fef-423d-b80c-42dd57c20d5c,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What colour do hydrangea blooms turn in acidic soil?,Bright blue,,[],false,false,[],[],39,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
3ab9db1b-bd60-482f-ba97-3553ee75e937,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What colour do hydrangea blooms turn in alkaline soil?,Pink or red,,[],false,false,[],[],40,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
52b43e00-9a86-4af4-b06c-ab39a5f73b31,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What culture developed as a result of the Antis Campaigns?,"A culture of spying, with people reporting on co-workers, family, neighbours, and bosses",,[],false,false,[],[],30,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
c54294de-ca5a-4754-9294-8682fa8e6199,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What did Mendel show about the nature of inheritance (vs the old blending idea)?,Particulate — traits are discrete units,,[],false,false,[],[],2,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
42f11d2a-86cc-421a-b879-2ce8ca5d15c6,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What did the Agrarian Reform Law formalise?,The redistribution of land from landlords to peasants,,[],false,false,[],[],12,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
8ba13575-eace-4b94-b17c-973c4af18938,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What did the Sino-Soviet Treaty of Friendship provide China?,"A US$300 million loan and 10,000 Soviet experts",,[],false,false,[],[],7,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
0e86c3d2-9d2e-435b-ad5f-c397f2d130c3,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What did Zhou Enlai's 'kicked in the teeth' quote convey about the Speak Bitterness campaigns?,Peasants would bring food to landlords' hands as the new revolutionary order that oppressed spectators could not ignore,,[],false,false,[],[],60,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
1af04c59-8dbb-43ef-a9bd-843d071fce51,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What does genotype provide toward phenotype?,Genetic potential — a possible phenotype,,[],false,false,[],[],33,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
63f6bfc8-0c3a-4e20-bd21-eba249408a3c,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What does it mean for the genetic code to be a triplet code?,Each amino acid is specified by a sequence of three nucleotide bases.,,[],false,false,[],[],1,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
fb517862-6cc8-4866-b971-6ae80780b324,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What does it mean for the genetic code to be described as degenerate?,Most amino acids are coded for by more than one different codon.,,[],false,false,[],[],2,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
2f521a90-5e94-48a7-8813-6a9b13f5ba79,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What does Mao's quote 'Women hold up half the sky' represent?,"CCP rhetoric promoting gender equality in all spheres of political, economic, social, and family life",,[],false,false,[],[],59,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
4e666b92-642f-4b69-b913-2150ec27cbfa,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What does specific heat capacity measure?,The quantity of energy in joules needed to increase the temperature of 1 gram of a substance by 1°C.,,[],false,false,[],[],25,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
38dba264-28a5-495a-b50a-25b5e5637079,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What does the Chinese Constitution's stance on foreign aggression reveal about the era's ideology?,"It framed China as no longer willing to tolerate foreign, economic, cultural, and social aggression",,[],false,false,[],[],61,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
1126de57-1e40-4401-a7cd-6db1890c0e23,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What does the term potable mean?,Safe enough to drink.,,[],false,false,[],[],11,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
31f34136-07fb-4397-bf8b-f98510201f94,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What effect do neutral mutations typically have on survival or reproduction?,Little or no effect.,,[],false,false,[],[],11,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
17db36a4-c530-4359-8a5d-e785f3ebc86e,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What enzyme causes Siamese cats' colour-point pattern?,A heat-sensitive tyrosinase enzyme,,[],false,false,[],[],41,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
e5165ba1-aea3-4d1e-b5cb-e7d257699a4a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What equation is used to calculate the heat energy involved in a change of state?,q = n × L.,,[],false,false,[],[],41,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
a7eaab3b-0135-4f7e-a54d-d1084ced70cb,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What equation is used to calculate the heat energy required to change the temperature of a substance?,E = m × c × ΔT.,,[],false,false,[],[],29,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
08c3da06-7e87-4e33-8648-91e5ab546db0,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,What form do chromosomes take during interphase?,Single-armed,,[],false,false,[],[],8,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
8a37a246-9a1b-47cc-ab07-aadbecb7cc86,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,What form do chromosomes take in a dividing cell?,Double-armed,,[],false,false,[],[],9,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
d7e58750-d036-470c-82ec-834bd5c244ea,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,e7adc0c0-4bfb-46db-ac01-27b6bf9ffe93,basic,What happened to some characters across generations in Mendel's peas?,Masked in one generation,,[],false,false,[],[],3,2026-07-07 06:10:44.321+00,2026-07-07 06:10:44.321+00
31b07c34-811b-40f4-b87d-ae98d2ef6927,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What happens during condensation in the water cycle?,Water vapour (gas) changes into liquid water.,,[],false,false,[],[],4,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
461bb11b-8866-47c1-8733-140168af83a2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What happens during evaporation in the water cycle?,Liquid water changes into water vapour (gas).,,[],false,false,[],[],3,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
11ec120e-82df-47b6-bcc5-fe5c541c3451,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What happens during precipitation in the water cycle?,Water falls from the atmosphere to Earth's surface as rain snow or hail.,,[],false,false,[],[],5,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
0b286833-4014-4eba-9f0d-75532c29ecc5,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What happens during the elongation stage of transcription?,"RNA polymerase reads the template strand and adds complementary free RNA nucleotides, forming pre-mRNA.",,[],false,false,[],[],17,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
fbf7e13f-7f8c-4dec-8858-7e7328ce93f1,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What happens during the elongation stage of translation?,"mRNA feeds through the ribosome as each codon binds a complementary tRNA, and peptide bonds form between the amino acids to build a polypeptide chain.",,[],false,false,[],[],36,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
be980e64-d037-431f-8f99-d2818b35d5d9,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What happens during the initiation stage of transcription?,"Transcription factors bind the promoter, allowing RNA polymerase to attach and the DNA to unzip by breaking hydrogen bonds.",,[],false,false,[],[],15,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
560a2663-01dc-4677-b09a-aa9d5915ea26,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What happens during the initiation stage of translation?,"The ribosome binds the 5' end of mRNA, reads until it finds the AUG codon, and tRNA carrying an amino acid binds via its complementary anticodon.",,[],false,false,[],[],34,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
6d196355-e602-4e38-a7aa-814ddb7df90f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What happens immediately after translation terminates?,The completed polypeptide chain is released into the cytosol.,,[],false,false,[],[],39,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
b363a4a4-bb03-4360-9c20-808e3a2e92fb,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,2f083a62-6e92-4f20-a9d9-ba0f78cf72bf,basic,What happens to DNA when a cell prepares to divide?,Long DNA threads compress into chromosomes,,[],false,false,[],[],1,2026-07-07 06:09:54.704+00,2026-07-07 06:09:54.704+00
4f472d09-77ae-43ad-b97e-019d25d38163,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What happens to the pre-mRNA immediately after transcription terminates?,It is released and processed before leaving the nucleus.,,[],false,false,[],[],19,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
20180738-ebe8-47f6-a380-13fe8bbb8b69,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What happens to the strength of dispersion forces going down Group 16 from H2S to H2Po?,The dispersion forces increase in strength.,,[],false,false,[],[],23,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
acc8a458-dd65-4023-947d-d7c799441f04,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What intermolecular force forms between water molecules because water is polar?,Hydrogen bonding.,,[],false,false,[],[],16,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
addaa155-c565-4d59-b7c6-7296fd52ef75,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,dfcc751d-6f9c-4265-adea-42f7e95b457a,basic,What intermolecular force holds together the non-water Group 16 hydrides (H2S H2Se H2Te H2Po)?,Dispersion forces.,,[],false,false,[],[],22,2026-07-13 16:41:28.963+00,2026-07-13 16:41:28.963+00
b6042d88-a922-4a72-96e4-a70f6c64c47d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,0baae41f-7ed7-48c8-ac0d-8a5e187171c5,basic,What international recognition did China gain from the Korean War despite losing the UN Security Council seat to Taiwan?,"Recognition as a powerful, aggressive new member of the international community",,[],false,false,[],[],49,2026-07-02 15:04:27.133+00,2026-07-02 15:04:27.133+00
f6577ef9-283e-4ccd-b702-ef9975878c5e,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a chromosomal mutation?,"A change involving the structure of a chromosome, where sections of the chromosome are altered.",,[],false,false,[],[],14,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
a881928f-c9f5-4d29-990c-8c0dafd74960,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,99d6888b-cfee-4164-8d82-7ffec9d21c46,basic,What is a chromosome number mutation?,A change in the number of chromosomes.,,[],false,false,[],[],12,2026-07-13 16:17:39.742+00,2026-07-13 16:17:39.742+00
9ea1d91e-3906-4c34-8dab-47f37aace7d4,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,5c703bdb-7cb7-424c-9746-9c659997b959,basic,What is a codon?,A sequence of three bases on mRNA that codes for a single amino acid.,,[],false,false,[],[],7,2026-07-13 16:15:35.957+00,2026-07-13 16:15:35.957+00
